,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
527,stations,{'all': 24},200,"{'lon': 102.29, 'lat': -0.42}",1521441533.0,1642773.0,"{'temp': 87.64, 'pressure': 1010.32, 'humidity': 71, 'temp_min': 87.64, 'temp_max': 87.64, 'sea_level': 1021.9, 'grnd_level': 1010.32}",,Japura,,"{'message': 0.0045, 'country': 'ID', 'sunrise': 1521414919, 'sunset': 1521458511}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.93, 'deg': 31.0005}"
528,stations,{'all': 24},200,"{'lon': -70.93, 'lat': -17.19}",1521441534.0,3934608.0,"{'temp': 51.28, 'pressure': 843.26, 'humidity': 87, 'temp_min': 51.28, 'temp_max': 51.28, 'sea_level': 1024.46, 'grnd_level': 843.26}",,Moquegua,,"{'message': 0.0041, 'country': 'PE', 'sunrise': 1521456447, 'sunset': 1521500097}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.92, 'deg': 51.0005}"
529,stations,{'all': 0},200,"{'lon': 101.51, 'lat': 54.34}",1521441534.0,2021093.0,"{'temp': 39.67, 'pressure': 972.22, 'humidity': 69, 'temp_min': 39.67, 'temp_max': 39.67, 'sea_level': 1037.71, 'grnd_level': 972.22}",,Kuytun,,"{'message': 0.0027, 'country': 'RU', 'sunrise': 1521415152, 'sunset': 1521458719}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.95, 'deg': 143.001}"
530,,,404,,,,,city not found,,,,,,
531,stations,{'all': 20},200,"{'lon': 49.73, 'lat': 51.2}",1521441536.0,513328.0,"{'temp': 6.46, 'pressure': 1026.45, 'humidity': 89, 'temp_min': 6.46, 'temp_max': 6.46, 'sea_level': 1037.63, 'grnd_level': 1026.45}",,Ozinki,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521427564, 'sunset': 1521471150}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 6.17, 'deg': 60.0005}"
532,stations,{'all': 56},200,"{'lon': 11.04, 'lat': 61.57}",1521441536.0,3149510.0,"{'temp': 28.06, 'pressure': 923.67, 'humidity': 80, 'temp_min': 28.06, 'temp_max': 28.06, 'sea_level': 1022.43, 'grnd_level': 923.67}",,Koppang,,"{'message': 0.0039, 'country': 'NO', 'sunrise': 1521436801, 'sunset': 1521480508}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.74, 'deg': 310.501}"
533,stations,{'all': 0},200,"{'lon': 3.33, 'lat': 51.33}",1521440700.0,2794216.0,"{'temp': 27.07, 'pressure': 1011, 'humidity': 54, 'temp_min': 24.8, 'temp_max': 28.4}",,Knokke-Heist,,"{'type': 1, 'id': 4857, 'message': 0.0037, 'country': 'BE', 'sunrise': 1521438682, 'sunset': 1521482299}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 17.22, 'deg': 60}"
534,stations,{'all': 20},200,"{'lon': 28.02, 'lat': 36.09}",1521438600.0,408689.0,"{'temp': 60.8, 'pressure': 1008, 'humidity': 87, 'temp_min': 60.8, 'temp_max': 60.8}",,Lardos,,"{'type': 1, 'id': 5693, 'message': 0.0037, 'country': 'GR', 'sunrise': 1521432778, 'sunset': 1521476329}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.04, 'deg': 95.0005}"
535,stations,{'all': 80},200,"{'lon': 9.69, 'lat': 62.6}",1521441538.0,3143513.0,"{'temp': 23.92, 'pressure': 884.03, 'humidity': 87, 'temp_min': 23.92, 'temp_max': 23.92, 'sea_level': 1023.48, 'grnd_level': 884.03}",,Oppdal,,"{'message': 0.0037, 'country': 'NO', 'sunrise': 1521437119, 'sunset': 1521480842}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 8.97, 'deg': 319.001}"
536,stations,{'all': 0},200,"{'lon': 81.92, 'lat': 50.63}",1521441539.0,1519226.0,"{'temp': 34.72, 'pressure': 978.55, 'humidity': 100, 'temp_min': 34.72, 'temp_max': 34.72, 'sea_level': 1030.5, 'grnd_level': 978.55}",,Shemonaikha,,"{'message': 0.0037, 'country': 'KZ', 'sunrise': 1521419851, 'sunset': 1521463413}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.05, 'deg': 163.001}"
537,stations,{'all': 88},200,"{'lon': 72.93, 'lat': 0.53}",1521441540.0,1337610.0,"{'temp': 85.93, 'pressure': 1024.26, 'humidity': 95, 'temp_min': 85.93, 'temp_max': 85.93, 'sea_level': 1024.38, 'grnd_level': 1024.26}",,Thinadhoo,,"{'message': 0.0035, 'country': 'MV', 'sunrise': 1521421966, 'sunset': 1521465555}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 10.09, 'deg': 49.0005}"
538,stations,{'all': 8},200,"{'lon': 119.61, 'lat': 51.31}",1521441540.0,2019323.0,"{'temp': 29.5, 'pressure': 947.74, 'humidity': 41, 'temp_min': 29.5, 'temp_max': 29.5, 'sea_level': 1045.41, 'grnd_level': 947.74}",,Nerchinskiy Zavod,,"{'message': 0.0038, 'country': 'RU', 'sunrise': 1521410819, 'sunset': 1521454359}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 3.49, 'deg': 264.001}"
539,stations,{'all': 0},200,"{'lon': -52.1, 'lat': -32.03}",1521441541.0,3451138.0,"{'temp': 66.58, 'pressure': 1017.7, 'humidity': 96, 'temp_min': 66.58, 'temp_max': 66.58, 'sea_level': 1019.92, 'grnd_level': 1017.7}",,Rio Grande,,"{'message': 0.0036, 'country': 'BR', 'sunrise': 1521451870, 'sunset': 1521495622}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 22.62, 'deg': 233.501}"
540,stations,{'all': 90},200,"{'lon': -103.15, 'lat': 44.06}",1521440100.0,5768244.0,"{'temp': 27.93, 'pressure': 1015, 'humidity': 92, 'temp_min': 26.6, 'temp_max': 28.4}",,Rapid Valley,,"{'type': 1, 'id': 2465, 'message': 0.0043, 'country': 'US', 'sunrise': 1521464216, 'sunset': 1521507852}",8047.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 21.92, 'deg': 350}"
541,stations,{'all': 75},200,"{'lon': -71.08, 'lat': 19.55}",1521439200.0,3496831.0,"{'temp': 71.6, 'pressure': 1012, 'humidity': 94, 'temp_min': 71.6, 'temp_max': 71.6}",,Mao,,"{'type': 1, 'id': 4130, 'message': 0.0035, 'country': 'DO', 'sunrise': 1521456540, 'sunset': 1521500108}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.7, 'deg': 90}"
542,stations,{'all': 12},200,"{'lon': 72.64, 'lat': 10.57}",1521441543.0,1267390.0,"{'temp': 82.51, 'pressure': 1026.13, 'humidity': 100, 'temp_min': 82.51, 'temp_max': 82.51, 'sea_level': 1026.2, 'grnd_level': 1026.13}",,Kavaratti,,"{'message': 0.0029, 'country': 'IN', 'sunrise': 1521422055, 'sunset': 1521465614}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 10.54, 'deg': 340.001}"
543,stations,{'all': 75},200,"{'lon': 5.03, 'lat': 61.6}",1521438600.0,3156980.0,"{'temp': 35.92, 'pressure': 1016, 'humidity': 93, 'temp_min': 30.2, 'temp_max': 41}",,Floro,,"{'type': 1, 'id': 5290, 'message': 0.0035, 'country': 'NO', 'sunrise': 1521438240, 'sunset': 1521481954}",10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}, {'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]","{'speed': 20.8, 'deg': 290}"
544,stations,{'all': 75},200,"{'lon': 136.9, 'lat': 37.4}",1521439200.0,1848976.0,"{'temp': 42.8, 'pressure': 1017, 'humidity': 93, 'temp_min': 42.8, 'temp_max': 42.8}",,Wajima,,"{'type': 1, 'id': 7572, 'message': 0.0038, 'country': 'JP', 'sunrise': 1521406674, 'sunset': 1521450183}",10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 4.7, 'deg': 30}"
545,stations,{'all': 20},200,"{'lon': 35.6, 'lat': 3.12}",1521441545.0,189280.0,"{'temp': 77.02, 'pressure': 950.9, 'humidity': 83, 'temp_min': 77.02, 'temp_max': 77.02, 'sea_level': 1022.39, 'grnd_level': 950.9}",,Lodwar,,"{'message': 0.0037, 'country': 'KE', 'sunrise': 1521430928, 'sunset': 1521474509}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.15, 'deg': 136.501}"
546,stations,{'all': 0},200,"{'lon': -67.58, 'lat': -39.03}",1521439200.0,3855065.0,"{'temp': 57.2, 'pressure': 1013, 'humidity': 46, 'temp_min': 57.2, 'temp_max': 57.2}",,General Roca,,"{'type': 1, 'id': 4769, 'message': 0.0043, 'country': 'AR', 'sunrise': 1521455549, 'sunset': 1521499363}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 11.41, 'deg': 260}"
547,stations,{'all': 80},200,"{'lon': -77.67, 'lat': 2.77}",1521441546.0,3667070.0,"{'temp': 74.23, 'pressure': 1003.84, 'humidity': 99, 'temp_min': 74.23, 'temp_max': 74.23, 'sea_level': 1022.02, 'grnd_level': 1003.84}",,Timbiqui,,"{'message': 0.0034, 'country': 'CO', 'sunrise': 1521458105, 'sunset': 1521501690}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.15, 'deg': 189.001}"
548,stations,{'all': 0},200,"{'lon': 43.91, 'lat': 54.04}",1521441547.0,543436.0,"{'temp': 5.02, 'pressure': 1010.48, 'humidity': 76, 'temp_min': 5.02, 'temp_max': 5.02, 'sea_level': 1034.87, 'grnd_level': 1010.48}",,Kovylkino,,"{'message': 0.003, 'country': 'RU', 'sunrise': 1521428953, 'sunset': 1521472560}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.86, 'deg': 224.001}"
549,stations,{'all': 92},200,"{'lon': -65.72, 'lat': 66.15}",1521441390.0,6096551.0,"{'temp': 6.64, 'pressure': 1009.35, 'humidity': 79, 'temp_min': 6.64, 'temp_max': 6.64, 'sea_level': 1029.44, 'grnd_level': 1009.35}",,Pangnirtung,,"{'message': 0.0077, 'country': 'CA', 'sunrise': 1521455146, 'sunset': 1521499021}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.15, 'deg': 74.5005}"
550,stations,{'all': 1},200,"{'lon': -116.63, 'lat': 32.57}",1521438960.0,3982266.0,"{'temp': 49.78, 'pressure': 1019, 'humidity': 76, 'temp_min': 42.8, 'temp_max': 55.4}",,Tecate,,"{'type': 1, 'id': 475, 'message': 0.0043, 'country': 'US', 'sunrise': 1521467462, 'sunset': 1521511059}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.7, 'deg': 80}"
551,stations,{'all': 0},200,"{'lon': -73.92, 'lat': 46.68}",1521441548.0,6138802.0,"{'temp': 2.32, 'pressure': 969.55, 'humidity': 55, 'temp_min': 2.32, 'temp_max': 2.32, 'sea_level': 1029.89, 'grnd_level': 969.55}",,Saint-Michel-des-Saints,,"{'message': 0.0039, 'country': 'CA', 'sunrise': 1521457204, 'sunset': 1521500840}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.63, 'deg': 330.001}"
552,stations,{'all': 90},200,"{'lon': -1.08, 'lat': 50.8}",1521438600.0,2639996.0,"{'temp': 30.56, 'pressure': 1011, 'humidity': 68, 'temp_min': 30.2, 'temp_max': 32}",,Portsmouth,,"{'type': 1, 'id': 5082, 'message': 0.0051, 'country': 'GB', 'sunrise': 1521439740, 'sunset': 1521483356}",7000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 10.29, 'deg': 30}"
553,stations,{'all': 90},200,"{'lon': -130.32, 'lat': 54.32}",1521439560.0,6113406.0,"{'temp': 42.8, 'pressure': 1024, 'humidity': 87, 'temp_min': 42.8, 'temp_max': 42.8}",,Prince Rupert,,"{'type': 1, 'id': 3326, 'message': 0.0049, 'country': 'CA', 'sunrise': 1521470695, 'sunset': 1521514432}",14484.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'speed': 2.24}
554,stations,{'all': 0},200,"{'lon': 88.56, 'lat': 26.2}",1521441550.0,1185141.0,"{'temp': 87.37, 'pressure': 1018.59, 'humidity': 34, 'temp_min': 87.37, 'temp_max': 87.37, 'sea_level': 1026.44, 'grnd_level': 1018.59}",,Boda,,"{'message': 0.0034, 'country': 'BD', 'sunrise': 1521418256, 'sunset': 1521461787}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.28, 'deg': 112.501}"
555,stations,{'all': 90},200,"{'lon': 48.01, 'lat': 46.79}",1521439200.0,583683.0,"{'temp': 30.2, 'pressure': 1015, 'humidity': 74, 'temp_min': 30.2, 'temp_max': 30.2}",,Aksarayskiy,,"{'type': 1, 'id': 7303, 'message': 0.0028, 'country': 'RU', 'sunrise': 1521427981, 'sunset': 1521471549}",10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 26.84, 'deg': 80}"
556,stations,{'all': 64},200,"{'lon': -20.27, 'lat': 63.44}",1521441552.0,3412093.0,"{'temp': 41.92, 'pressure': 1032.37, 'humidity': 93, 'temp_min': 41.92, 'temp_max': 41.92, 'sea_level': 1038.48, 'grnd_level': 1032.37}",,Vestmannaeyjar,{'3h': 0.31},"{'message': 0.0032, 'country': 'IS', 'sunrise': 1521444288, 'sunset': 1521488055}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 10.76, 'deg': 181.001}"
557,stations,{'all': 90},200,"{'lon': 29.72, 'lat': 70.63}",1521438600.0,780717.0,"{'temp': 21.25, 'pressure': 993, 'humidity': 92, 'temp_min': 19.4, 'temp_max': 23}",,Batsfjord,,"{'type': 1, 'id': 5281, 'message': 0.0037, 'country': 'NO', 'sunrise': 1521432262, 'sunset': 1521476132}",1000.0,"[{'id': 622, 'main': 'Snow', 'description': 'heavy shower snow', 'icon': '13d'}]","{'speed': 29.97, 'deg': 80}"
558,stations,{'all': 12},200,"{'lon': 125.52, 'lat': 58.52}",1521441553.0,2020871.0,"{'temp': 8.62, 'pressure': 971.58, 'humidity': 41, 'temp_min': 8.62, 'temp_max': 8.62, 'sea_level': 1045.82, 'grnd_level': 971.58}",,Lebedinyy,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521409394, 'sunset': 1521452966}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.72, 'deg': 253.501}"
559,stations,{'all': 88},200,"{'lon': 150.15, 'lat': -5.56}",1521441554.0,2093967.0,"{'temp': 77.02, 'pressure': 1006.19, 'humidity': 100, 'temp_min': 77.02, 'temp_max': 77.02, 'sea_level': 1018.05, 'grnd_level': 1006.19}",,Kimbe,{'3h': 1.585},"{'message': 0.003, 'country': 'PG', 'sunrise': 1521403420, 'sunset': 1521447037}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 8.63, 'deg': 247.501}"
560,stations,{'all': 12},200,"{'lon': 21.62, 'lat': 63.1}",1521438600.0,632978.0,"{'temp': 32, 'pressure': 998, 'humidity': 79, 'temp_min': 32, 'temp_max': 32}",,Vaasa,,"{'type': 1, 'id': 5048, 'message': 0.003, 'country': 'FI', 'sunrise': 1521434260, 'sunset': 1521477978}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.05, 'deg': 280}"
561,stations,{'all': 1},200,"{'lon': -77.74, 'lat': 39.62}",1521440100.0,4372777.0,"{'temp': 35.87, 'pressure': 1012, 'humidity': 44, 'temp_min': 30.2, 'temp_max': 42.8}",,Vardo,,"{'type': 1, 'id': 1333, 'message': 0.0051, 'country': 'US', 'sunrise': 1521458131, 'sunset': 1521501735}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.94, 'deg': 294.001}"
562,stations,{'all': 68},200,"{'lon': 41.38, 'lat': 56.84}",1521441555.0,493231.0,"{'temp': 18.88, 'pressure': 1008.78, 'humidity': 91, 'temp_min': 18.88, 'temp_max': 18.88, 'sea_level': 1024.86, 'grnd_level': 1008.78}",,Shuya,,"{'message': 0.0045, 'country': 'RU', 'sunrise': 1521429552, 'sunset': 1521473182}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 17.36, 'deg': 232.001}"
563,stations,{'all': 100},200,"{'lon': 124.39, 'lat': 13.78}",1521441556.0,1712961.0,"{'temp': 78.82, 'pressure': 1013.89, 'humidity': 100, 'temp_min': 78.82, 'temp_max': 78.82, 'sea_level': 1023.85, 'grnd_level': 1013.89}",,Gigmoto,{'3h': 0.84},"{'message': 0.0047, 'country': 'PH', 'sunrise': 1521409645, 'sunset': 1521453191}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 7.18, 'deg': 54.0005}"
564,stations,{'all': 0},200,"{'lon': 95.68, 'lat': 16.29}",1521441557.0,1299237.0,"{'temp': 93.04, 'pressure': 1021.75, 'humidity': 52, 'temp_min': 93.04, 'temp_max': 93.04, 'sea_level': 1023.24, 'grnd_level': 1021.75}",,Pyapon,,"{'message': 0.003, 'country': 'MM', 'sunrise': 1521416536, 'sunset': 1521460080}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.28, 'deg': 344.501}"
565,stations,{'all': 0},200,"{'lon': 122.27, 'lat': 43.61}",1521441557.0,2034400.0,"{'temp': 37.87, 'pressure': 1026.13, 'humidity': 38, 'temp_min': 37.87, 'temp_max': 37.87, 'sea_level': 1047.52, 'grnd_level': 1026.13}",,Tongliao,,"{'message': 0.0027, 'country': 'CN', 'sunrise': 1521410183, 'sunset': 1521453704}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 12.1, 'deg': 36.0005}"
566,,,404,,,,,city not found,,,,,,
567,stations,{'all': 40},200,"{'lon': 15.27, 'lat': -4.27}",1521439200.0,2260535.0,"{'temp': 73.4, 'pressure': 1012, 'humidity': 88, 'temp_min': 73.4, 'temp_max': 73.4}",,Brazzaville,,"{'type': 1, 'id': 6649, 'message': 0.0037, 'country': 'CD', 'sunrise': 1521435791, 'sunset': 1521479396}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.24, 'deg': 250}"
568,stations,{'all': 80},200,"{'lon': -151.02, 'lat': -16.7}",1521441559.0,4034496.0,"{'temp': 81.52, 'pressure': 1022.89, 'humidity': 100, 'temp_min': 81.52, 'temp_max': 81.52, 'sea_level': 1024.09, 'grnd_level': 1022.89}",,Fare,,"{'message': 0.0034, 'country': 'PF', 'sunrise': 1521475672, 'sunset': 1521519308}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 15.57, 'deg': 93.5005}"
569,stations,{'all': 92},200,"{'lon': 173.78, 'lat': -35.1}",1521441560.0,2189343.0,"{'temp': 68.83, 'pressure': 1022.97, 'humidity': 78, 'temp_min': 68.83, 'temp_max': 68.83, 'sea_level': 1037.71, 'grnd_level': 1022.97}",,Kaeo,,"{'message': 0.0032, 'country': 'NZ', 'sunrise': 1521397612, 'sunset': 1521441476}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 16.35, 'deg': 98.0005}"
570,stations,{'all': 12},200,"{'lon': 144.07, 'lat': -4.06}",1521441560.0,2100765.0,"{'temp': 86.11, 'pressure': 1011.62, 'humidity': 85, 'temp_min': 86.11, 'temp_max': 86.11, 'sea_level': 1016.63, 'grnd_level': 1011.62}",,Angoram,{'3h': 2.695},"{'message': 0.0066, 'country': 'PG', 'sunrise': 1521404883, 'sunset': 1521448493}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.6, 'deg': 329.501}"
571,stations,{'all': 64},200,"{'lon': -55.16, 'lat': 47.17}",1521441561.0,6067472.0,"{'temp': 29.59, 'pressure': 993.87, 'humidity': 97, 'temp_min': 29.59, 'temp_max': 29.59, 'sea_level': 1001.96, 'grnd_level': 993.87}",,Marystown,,"{'message': 0.0251, 'country': 'CA', 'sunrise': 1521452707, 'sunset': 1521496335}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 27.76, 'deg': 260.001}"
572,stations,{'all': 64},200,"{'lon': 135.83, 'lat': 46.45}",1521441562.0,2013279.0,"{'temp': 15.37, 'pressure': 965.01, 'humidity': 56, 'temp_min': 15.37, 'temp_max': 15.37, 'sea_level': 1035.4, 'grnd_level': 965.01}",,Vostok,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521406933, 'sunset': 1521450451}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.85, 'deg': 305.501}"
573,stations,{'all': 0},200,"{'lon': 150.48, 'lat': -35.36}",1521439200.0,2145554.0,"{'temp': 89.6, 'pressure': 1012, 'humidity': 7, 'temp_min': 89.6, 'temp_max': 89.6}",,Ulladulla,,"{'type': 1, 'id': 8231, 'message': 0.0037, 'country': 'AU', 'sunrise': 1521403206, 'sunset': 1521447064}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 16.11, 'deg': 320}"
574,stations,{'all': 0},200,"{'lon': -71.2, 'lat': -30.6}",1521441563.0,3877918.0,"{'temp': 50.74, 'pressure': 982.44, 'humidity': 95, 'temp_min': 50.74, 'temp_max': 50.74, 'sea_level': 1025.83, 'grnd_level': 982.44}",,Ovalle,,"{'message': 0.0036, 'country': 'CL', 'sunrise': 1521456463, 'sunset': 1521500197}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.82, 'deg': 194.501}"
575,stations,{'all': 90},200,"{'lon': -100.02, 'lat': 37.75}",1521438840.0,5445298.0,"{'temp': 45.36, 'pressure': 1000, 'humidity': 87, 'temp_min': 44.6, 'temp_max': 46.4}",,Dodge City,,"{'type': 1, 'id': 1064, 'message': 0.0045, 'country': 'US', 'sunrise': 1521463475, 'sunset': 1521507081}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 14.99, 'deg': 40, 'gust': 11.8}"
576,stations,{'all': 75},200,"{'lon': -25.67, 'lat': 37.73}",1521439200.0,3372783.0,"{'temp': 60.8, 'pressure': 1022, 'humidity': 100, 'temp_min': 60.8, 'temp_max': 60.8}",,Ponta Delgada,,"{'type': 1, 'id': 5957, 'message': 0.006, 'country': 'PT', 'sunrise': 1521445650, 'sunset': 1521489226}",7000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 10.29, 'deg': 270}"
577,stations,{'all': 8},200,"{'lon': -70.2, 'lat': -22.09}",1521441565.0,3869716.0,"{'temp': 57.94, 'pressure': 942.47, 'humidity': 100, 'temp_min': 57.94, 'temp_max': 57.94, 'sea_level': 1024.5, 'grnd_level': 942.47}",,Tocopilla,,"{'message': 0.003, 'country': 'CL', 'sunrise': 1521456256, 'sunset': 1521499933}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 2.93, 'deg': 186.001}"
578,stations,{'all': 12},200,"{'lon': 111.9, 'lat': -8.09}",1521441565.0,1648082.0,"{'temp': 86.56, 'pressure': 978.3, 'humidity': 72, 'temp_min': 86.56, 'temp_max': 86.56, 'sea_level': 1021.21, 'grnd_level': 978.3}",,Boyolangu,{'3h': 0.385},"{'message': 0.0049, 'country': 'ID', 'sunrise': 1521412592, 'sunset': 1521456219}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 6.96, 'deg': 196.001}"
579,stations,{'all': 0},200,"{'lon': 170.57, 'lat': -45.75}",1521441566.0,2179825.0,"{'temp': 70.27, 'pressure': 992.49, 'humidity': 57, 'temp_min': 70.27, 'temp_max': 70.27, 'sea_level': 1031.83, 'grnd_level': 992.49}",,Waitati,,"{'message': 0.0033, 'country': 'NZ', 'sunrise': 1521398291, 'sunset': 1521442322}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 11.77, 'deg': 330.001}"
